Latitude,Longitude,tab
45.044369,-92.035793,Subway
44.182386,-88.072274,Subway
42.6070935,-89.37678,Subway
43.0872,-88.0706,Subway
43.0358847,-88.1037024,Subway
43.0593,-88.1281,Subway
43.0359519,-88.1068075,Subway
43.03598,-88.154603,Subway
43.1778978,-87.9909769,Subway
42.6891133,-88.2687309,Subway
42.70226,-88.253281,Subway
46.214037,-91.292269,Subway
44.952013,-91.146691,Subway
43.0073732,-89.0224476,Subway
43.929439,-90.288199,Subway
43.3224818,-88.0082473,Subway
43.305519,-87.997583,Subway
45.321837,-91.66138,Subway
44.052477,-88.143223,Subway
44.951292,-91.367955,Subway
44.88358,-91.421904,Subway
44.876402,-91.42075,Subway
44.915641,-91.389305,Subway
42.5641128,-88.86475,Subway
44.621588,-88.760838,Subway
44.912423,-90.315476,Subway
45.06724,-88.029529,Subway
43.345208,-89.029318,Subway
45.163357,-91.148638,Subway
43.1056465,-89.1971806,Subway
43.074653,-89.19961,Subway
43.0867304,-89.2098109,Subway
45.569225,-88.903234,Subway
45.226683,-87.996732,Subway
43.1113825,-89.6430814,Subway
42.606463,-90.430839,Subway
42.9381502,-87.8603356,Subway
45.481348,-92.070112,Subway
42.66777,-90.132162,Subway
43.2502366,-89.371403,Subway
43.174116,-89.325954,Subway
44.422382,-88.10968,Subway
44.439487,-88.038311,Subway
44.451068,-88.084316,Subway
43.051915,-89.0784856,Subway
43.0501149,-88.3727485,Subway
43.102539,-88.362752,Subway
42.6282643,-88.6139673,Subway
42.627569,-88.62558,Subway
44.348281,-87.826949,Subway
42.975849,-90.132803,Subway
44.626326,-91.966153,Subway
45.914102,-89.256151,Subway
42.7906482,-88.3900591,Subway
44.85069,-91.473582,Subway
44.802166,-91.50622,Subway
44.775903,-91.431703,Subway
44.775287,-91.441922,Subway
44.807311,-91.471131,Subway
44.814241,-91.538636,Subway
44.841568,-91.524428,Subway
44.843347,-91.593871,Subway
44.793633,-91.480173,Subway
44.791473,-91.463046,Subway
42.847519,-89.0582912,Subway
42.8314934,-89.0244204,Subway
43.8332023,-88.0168306,Subway
42.670636,-88.540941,Subway
44.73221,-92.483945,Subway
43.0427689,-88.0796076,Subway
42.7813572,-89.2944028,Subway
42.986648,-90.65556,Subway
43.014368,-89.457135,Subway
45.922464,-88.251954,Subway
43.783792,-88.414539,Subway
43.752634,-88.451064,Subway
43.769424,-88.430796,Subway
43.787351,-88.48459,Subway
43.784344,-88.480964,Subway
42.912228,-88.8499289,Subway
42.942219,-88.8618539,Subway
43.1766672,-87.911201,Subway
44.196438,-87.728082,Subway
42.8726158,-87.9818149,Subway
42.9191087,-87.9500076,Subway
42.9124175,-88.009185,Subway
42.756709,-87.90804,Subway
45.655954,-92.4663,Subway
43.4719827,-87.9424349,Subway
44.259671,-88.851689,Subway
44.091395,-91.342769,Subway
43.221404,-88.109783,Subway
44.891608,-88.308315,Subway
43.1158702,-87.9165252,Subway
43.1201437,-87.9143116,Subway
43.3213336,-87.9251367,Subway
45.77295,-92.683193,Subway
44.502474,-88.005507,Subway
44.515681,-88.015227,Subway
44.454775,-88.041863,Subway
44.485041,-87.917692,Subway
44.479896,-87.997935,Subway
44.513312,-87.965174,Subway
44.531016,-88.061035,Subway
44.561223,-88.073292,Subway
44.524627,-88.088457,Subway
44.523884,-88.102854,Subway
44.503645,-88.064098,Subway
44.497413,-88.04231,Subway
44.524524,-88.091759,Subway
44.471599,-88.075483,Subway
44.500407,-87.981124,Subway
44.528784,-87.937655,Subway
44.474964,-87.968087,Subway
44.46859,-87.957586,Subway
44.574846,-87.862944,Subway
44.633659,-88.051994,Subway
44.59137,-88.044376,Subway
44.49178,-88.104774,Subway
43.844485,-88.960093,Subway
42.9495917,-87.9803833,Subway
42.947838,-88.008603,Subway
42.9592579,-87.9887053,Subway
42.968703,-88.047581,Subway
42.963961,-88.0476738,Subway
44.304007,-88.538596,Subway
44.273057,-88.496672,Subway
42.9339,-88.0485971,Subway
43.322532,-88.402187,Subway
43.3175912,-88.3521344,Subway
44.882007,-89.337177,Subway
45.982035,-91.228078,Subway
45.960273,-91.495489,Subway
43.653434,-90.336684,Subway
43.923872,-91.244111,Subway
43.969741,-91.264868,Subway
43.44777,-88.636196,Subway
44.335185,-88.633043,Subway
43.8367203,-87.8218982,Subway
43.2338001,-88.1853317,Subway
44.962728,-92.732624,Subway
44.502802,-89.122541,Subway
47.381236,-94.666852,Subway
43.32592,-88.189515,Subway
42.7069856,-89.0049334,Subway
42.6792237,-89.0516602,Subway
42.7203487,-88.9787525,Subway
42.720475,-88.9846713,Subway
42.6727983,-88.9796354,Subway
42.6507406,-89.031019,Subway
42.991115,-88.808558,Subway
43.083666,-88.761921,Subway
43.404406,-88.713589,Subway
44.27652,-88.272353,Subway
42.5846764,-87.8195802,Subway
42.588075,-87.823654,Subway
42.567904,-87.93292,Subway
42.6142264,-87.9500735,Subway
42.5589281,-87.8529521,Subway
42.587832,-87.856787,Subway
42.571812,-87.888612,Subway
42.5776613,-87.8327225,Subway
42.640068,-87.877107,Subway
42.609538,-87.871418,Subway
42.603565,-87.846217,Subway
43.511199,-88.222705,Subway
44.455005,-87.525756,Subway
43.9207642,-88.0237558,Subway
44.274044,-88.324854,Subway
43.811858,-91.253456,Subway
43.7963,-91.219398,Subway
43.776823,-91.222358,Subway
43.817039,-91.239345,Subway
43.846179,-91.248588,Subway
43.76622,-91.213044,Subway
45.465161,-91.102165,Subway
42.593102,-88.416569,Subway
42.5921,-88.4330279,Subway
43.089204,-88.910212,Subway
45.300943,-88.524123,Subway
42.846975,-90.710153,Subway
46.17265,-89.510889,Subway
44.2977,-88.313079,Subway
43.3203006,-89.5339637,Subway
43.584677,-88.432253,Subway
44.545259,-87.704917,Subway
43.65416,-89.889878,Subway
43.073521,-89.383787,Subway
43.074868,-89.392859,Subway
43.0748295,-89.3936189,Subway
43.092236,-89.360787,Subway
43.1278037,-89.3637155,Subway
43.117651,-89.324297,Subway
43.110821,-89.3126769,Subway
43.074648,-89.43763,Subway
43.072769,-89.424785,Subway
43.039667,-89.381167,Subway
43.130011,-89.2961909,Subway
43.084337,-89.3005188,Subway
43.067231,-89.399989,Subway
43.073214,-89.409313,Subway
43.071312,-89.405954,Subway
43.058837,-89.403133,Subway
43.057148,-89.399076,Subway
43.0627799,-89.307455,Subway
43.074585,-89.518662,Subway
43.060848,-89.495658,Subway
43.072678,-89.477906,Subway
43.056325,-89.509326,Subway
43.046312,-89.476509,Subway
43.050086,-89.503066,Subway
43.05183,-89.508877,Subway
44.452021,-88.926028,Subway
44.088344,-87.660548,Subway
44.074168,-87.718702,Subway
44.097487,-87.700759,Subway
44.076036,-87.697122,Subway
44.941628,-89.841625,Subway
45.092139,-87.647752,Subway
45.078668,-87.660032,Subway
43.713353,-88.990569,Subway
44.655908,-90.181477,Subway
44.685194,-90.160712,Subway
44.6866,-90.154565,Subway
44.678109,-90.179957,Subway
43.804785,-90.069944,Subway
43.494287,-88.556922,Subway
43.1718414,-89.7962425,Subway
43.0138174,-89.30278,Subway
45.136072,-90.333312,Subway
44.229883,-88.4285,Subway
44.205078,-88.446093,Subway
43.1186652,-88.0770899,Subway
43.1223483,-88.1288046,Subway
43.192001,-88.141476,Subway
43.167059,-88.100473,Subway
44.911815,-91.932398,Subway
44.862035,-91.929833,Subway
44.879963,-91.929743,Subway
44.901044,-91.857802,Subway
43.2179231,-87.9239335,Subway
46.163055,-90.055377,Subway
45.181347,-89.65203,Subway
43.103449,-89.487044,Subway
43.0985817,-89.5237011,Subway
42.7708098,-88.9370071,Subway
43.053306,-87.8931379,Subway
43.0600413,-87.8855499,Subway
43.0400778,-87.9053111,Subway
43.0401739,-87.9136967,Subway
43.0387066,-87.9149767,Subway
43.0391229,-87.910984,Subway
43.0209215,-87.9114924,Subway
43.012043,-87.922448,Subway
42.988467,-87.883274,Subway
42.990684,-87.908318,Subway
43.148928,-87.9566057,Subway
43.060788,-87.957156,Subway
43.07497,-87.974501,Subway
43.0709156,-87.8877545,Subway
43.059885,-87.91373,Subway
43.08812,-87.907979,Subway
43.0244969,-87.9866909,Subway
42.986793,-87.948667,Subway
42.983708,-87.950434,Subway
43.0239084,-87.9478779,Subway
43.0900473,-87.9852826,Subway
43.105902,-88.007214,Subway
42.989643,-87.988468,Subway
42.9731984,-88.0081869,Subway
42.9593292,-87.9247903,Subway
43.0671186,-87.9469972,Subway
42.94912,-87.948365,Subway
42.929858,-87.930673,Subway
43.0749372,-88.026853,Subway
43.148274,-88.002155,Subway
43.1759646,-88.0104184,Subway
43.174517,-88.043749,Subway
43.115421,-88.056371,Subway
42.987861,-88.026354,Subway
43.0403655,-87.9302857,Subway
43.0384051,-87.9205086,Subway
43.0394419,-87.9476695,Subway
42.8795037,-90.1624284,Subway
45.890419,-89.701419,Subway
45.8208,-89.733769,Subway
46.097938,-91.828184,Subway
44.240126,-87.642981,Subway
44.567847,-91.67046,Subway
43.043118,-89.349856,Subway
43.04706,-89.3515639,Subway
43.0643569,-89.3263825,Subway
42.606619,-89.655251,Subway
42.6034557,-89.6541734,Subway
43.784252,-89.325871,Subway
44.785722,-89.684256,Subway
42.6973303,-87.8532651,Subway
43.008683,-89.712718,Subway
42.8648907,-88.3331509,Subway
42.852113,-88.31495,Subway
42.982942,-88.064054,Subway
42.908749,-88.128552,Subway
44.026229,-90.073914,Subway
44.175869,-88.488956,Subway
44.22287,-88.492993,Subway
44.157484,-88.463994,Subway
44.174893,-88.484956,Subway
44.552926,-90.598348,Subway
44.316358,-89.88882,Subway
42.954,-88.1025,Subway
42.9778935,-88.1060608,Subway
42.8079258,-89.6314293,Subway
43.9530673,-88.1029339,Subway
43.885406,-90.144517,Subway
44.405004,-88.741059,Subway
45.123973,-92.538103,Subway
45.099348,-92.539813,Subway
45.784576,-88.007661,Subway
42.8500143,-87.8534319,Subway
42.8724697,-87.9427337,Subway
42.894194,-87.912018,Subway
43.96086,-90.372759,Subway
43.0487632,-88.4706522,Subway
44.884398,-87.883682,Subway
44.878505,-88.136523,Subway
44.03946,-88.742964,Subway
43.879422,-91.183426,Subway
43.869079,-91.199666,Subway
43.6231072,-87.798948,Subway
42.9379589,-89.38343,Subway
45.322351,-92.705,Subway
44.020336,-88.548407,Subway
44.040845,-88.542601,Subway
43.99281,-88.542461,Subway
43.996357,-88.578361,Subway
44.030845,-88.588424,Subway
44.016117,-88.582651,Subway
44.57939,-91.22535,Subway
42.8802639,-88.583772,Subway
45.92243,-90.45122,Subway
45.05441,-87.762037,Subway
43.0444871,-88.2588139,Subway
43.084013,-88.17672,Subway
43.0872,-88.2277,Subway
43.0942,-88.2765,Subway
45.688026,-90.3947,Subway
44.206603,-89.524519,Subway
42.73287,-90.452064,Subway
42.732952,-90.47535,Subway
42.513928,-87.948872,Subway
44.4927,-89.5108,Subway
44.453575,-89.542342,Subway
43.7471917,-87.9578554,Subway
43.752499,-87.943109,Subway
43.41109,-87.8759687,Subway
43.571043,-89.469668,Subway
43.488418,-89.496987,Subway
43.395517,-89.392718,Subway
43.040118,-91.139668,Subway
44.752358,-92.803342,Subway
43.845141,-89.12281,Subway
44.667859,-88.227588,Subway
42.755935,-87.800415,Subway
42.72727,-87.783631,Subway
42.7028093,-87.8259422,Subway
42.6974222,-87.8490723,Subway
42.7192487,-87.8542917,Subway
42.7315777,-87.8211237,Subway
43.5308,-89.005797,Subway
43.572141,-87.941207,Subway
44.04496,-89.112497,Subway
43.531796,-89.989399,Subway
45.637998,-89.412781,Subway
45.633178,-89.387195,Subway
45.510115,-91.764081,Subway
45.520843,-91.764629,Subway
45.476152,-91.736293,Subway
43.250776,-88.186453,Subway
43.326528,-90.381999,Subway
43.851807,-88.857537,Subway
44.890854,-92.636199,Subway
44.859918,-92.625783,Subway
44.991679,-92.550885,Subway
43.808543,-88.675467,Subway
44.836623,-89.648277,Subway
44.899598,-89.609436,Subway
42.568422,-88.103988,Subway
43.271357,-89.73677,Subway
43.3833242,-87.9304853,Subway
44.50079,-88.330686,Subway
44.782127,-88.588596,Subway
44.782125,-88.588485,Subway
43.7218863,-87.7367035,Subway
43.7162894,-87.7585312,Subway
43.7515,-87.7127,Subway
43.7751,-87.7367,Subway
43.796727,-87.7683484,Subway
43.7337977,-87.8232148,Subway
44.179712,-88.268212,Subway
44.444271,-88.580364,Subway
42.570408,-90.243766,Subway
45.789804,-92.382365,Subway
43.335619,-88.282209,Subway
45.124856,-92.671176,Subway
42.9078857,-87.8632889,Subway
43.938765,-90.821025,Subway
44.757389,-90.296191,Subway
45.816307,-91.908241,Subway
43.191308,-90.197042,Subway
45.397877,-92.605813,Subway
45.397877,-92.605813,Subway
45.913673,-89.48746,Subway
42.9592189,-87.8761532,Subway
44.5366,-89.5736,Subway
44.5202,-89.5921,Subway
44.5236,-89.5467,Subway
44.524776,-89.501462,Subway
44.501157,-89.510591,Subway
42.918745,-89.2355709,Subway
44.795686,-90.079156,Subway
44.848886,-87.359534,Subway
42.7199781,-87.9146981,Subway
42.694895,-87.866867,Subway
42.725597,-87.956816,Subway
43.178359,-89.237514,Subway
43.1868461,-89.2643939,Subway
46.720552,-92.079987,Subway
46.69532,-92.104147,Subway
46.690056,-92.026179,Subway
46.709168,-92.104017,Subway
43.133736,-88.222224,Subway
43.116484,-88.241537,Subway
44.954542,-90.800385,Subway
45.797718,-89.170218,Subway
44.017091,-90.50442,Subway
44.018456,-90.506614,Subway
45.484041,-89.72905,Subway
45.902647,-91.827613,Subway
45.395297,-92.155588,Subway
42.5320984,-88.2485605,Subway
44.14795,-87.568291,Subway
42.681557,-88.056831,Subway
44.068696,-87.882126,Subway
42.989492,-89.540723,Subway
43.566957,-90.888982,Subway
43.0091487,-88.3840002,Subway
42.526249,-88.5974028,Subway
42.7664121,-88.1996055,Subway
43.183362,-88.993014,Subway
43.162306,-88.730737,Subway
43.18361,-88.729864,Subway
43.2012487,-88.7012459,Subway
42.9882709,-88.2266516,Subway
43.0120117,-88.2298673,Subway
43.0208156,-88.2014231,Subway
43.0236144,-88.2410026,Subway
43.0234,-88.2844,Subway
42.9904,-88.2579,Subway
43.1906589,-89.4617376,Subway
44.352205,-89.146697,Subway
44.357945,-89.098256,Subway
44.35603,-89.084239,Subway
43.618292,-88.71846,Subway
44.95864,-89.65905,Subway
44.956799,-89.714073,Subway
44.932761,-89.667214,Subway
44.91845,-89.652735,Subway
44.969579,-89.627252,Subway
44.956536,-89.623403,Subway
45.36742,-87.95092,Subway
44.073938,-89.282349,Subway
43.0607171,-87.9966809,Subway
43.0351787,-88.0078034,Subway
43.0896837,-88.0500185,Subway
43.0356472,-88.0531821,Subway
43.0598676,-88.0650594,Subway
43.06395,-88.044369,Subway
43.0114821,-88.0072933,Subway
43.0164333,-88.0270947,Subway
43.0035018,-88.0470235,Subway
43.397658,-88.195034,Subway
43.3976756,-88.1908907,Subway
43.4270187,-88.1960685,Subway
43.426806,-88.142495,Subway
43.0209631,-87.9700094,Subway
43.900446,-91.090662,Subway
43.889811,-89.485684,Subway
44.904457,-89.57115,Subway
44.889764,-89.573899,Subway
44.321691,-88.931975,Subway
44.367971,-91.316692,Subway
42.8350449,-88.7519947,Subway
42.8324502,-88.7159865,Subway
42.5827754,-88.5409845,Subway
44.112311,-88.695445,Subway
43.585196,-89.812504,Subway
43.594498,-89.794303,Subway
43.604116,-89.791762,Subway
43.626095,-89.719139,Subway
44.360359,-89.817091,Subway
44.354415,-89.816836,Subway
44.380631,-89.84459,Subway
44.394908,-89.830303,Subway
44.326654,-88.168251,Subway
37.727605,-80.632852,Subway
38.1350716,-81.0974488,Subway
37.423228,-81.011431,Subway
38.4249208,-82.2576951,Subway
38.4134376,-82.2618968,Subway
37.7693883,-81.0691095,Subway
37.7643395,-81.1190575,Subway
37.7978941,-81.1768316,Subway
37.7950167,-81.2177786,Subway
37.7792476,-81.1811757,Subway
37.8138199,-81.1859299,Subway
40.032148,-80.727683,Subway
39.6086481,-78.2371328,Subway
38.488692,-80.756796,Subway
39.719116,-80.224098,Subway
37.256253,-81.199745,Subway
37.265141,-81.230937,Subway
37.280417,-81.190598,Subway
37.85356,-81.197876,Subway
37.543732,-81.796314,Subway
39.299292,-80.266047,Subway
39.297787,-80.243156,Subway
39.2999848,-80.2773312,Subway
39.343954,-80.223923,Subway
39.658951,-79.638481,Subway
38.99856,-80.234776,Subway
38.9738363,-80.2276854,Subway
38.99754,-80.219599,Subway
38.600896,-81.9949439,Subway
38.397991,-82.562471,Subway
37.9761,-82.024799,Subway
39.300276,-77.830987,Subway
39.29548,-77.841043,Subway
38.3510742,-81.6350925,Subway
38.3061198,-81.5633574,Subway
38.341372,-81.606235,Subway
38.3283446,-81.5983299,Subway
38.344338,-81.6239221,Subway
38.3675923,-81.6671286,Subway
38.4628814,-81.658258,Subway
38.350195,-81.638989,Subway
38.364299,-81.708323,Subway
39.2693576,-80.2857811,Subway
39.2683666,-80.2860794,Subway
39.2824004,-80.350913,Subway
38.468585,-81.079634,Subway
38.133276,-81.616496,Subway
37.7467475,-81.223476,Subway
38.4158865,-81.7943565,Subway
38.083389,-81.83589,Subway
38.3603436,-81.7332905,Subway
39.0603693,-81.3970347,Subway
38.9185769,-79.8425974,Subway
38.893696,-79.84565,Subway
38.925041,-79.850108,Subway
38.44596,-81.471017,Subway
39.4408217,-80.1677581,Subway
39.423322,-80.190574,Subway
39.4962434,-80.1409217,Subway
39.476429,-80.1510097,Subway
39.4790955,-80.123786,Subway
39.511269,-80.257691,Subway
38.0565132,-81.1047626,Subway
37.9992091,-81.1390074,Subway
40.3350614,-80.5961594,Subway
38.6463034,-79.3297671,Subway
38.77763,-82.200295,Subway
37.606252,-81.148016,Subway
37.619362,-81.881859,Subway
37.779054,-81.340852,Subway
37.92984,-81.153969,Subway
38.935163,-80.851294,Subway
39.3464316,-80.0025282,Subway
38.140137,-81.212996,Subway
38.28261,-82.081819,Subway
38.023615,-82.13145,Subway
39.55652,-78.016175,Subway
37.670862,-80.759143,Subway
38.360251,-82.453736,Subway
38.4131776,-82.4447125,Subway
38.4128992,-82.4802657,Subway
38.4232544,-82.4213264,Subway
38.4130475,-82.3559891,Subway
38.437613,-82.10856,Subway
38.4368899,-82.0194469,Subway
38.4491932,-81.9411266,Subway
38.7250602,-79.9734622,Subway
39.361423,-78.064534,Subway
39.4231095,-77.9265247,Subway
39.440849,-78.976814,Subway
39.426143,-79.090708,Subway
39.562943,-79.451172,Subway
39.4694626,-79.6729955,Subway
37.8162981,-80.4282929,Subway
37.838734,-82.004124,Subway
37.842685,-81.979658,Subway
37.853506,-82.240715,Subway
37.753745,-81.2183086,Subway
37.7558987,-81.2159653,Subway
39.5304301,-80.3412036,Subway
38.171954,-80.134542,Subway
38.2410402,-81.5602714,Subway
39.464311,-77.940917,Subway
39.615671,-78.08497,Subway
39.4733354,-77.9555027,Subway
39.463946,-77.988317,Subway
39.430913,-77.964387,Subway
39.456113,-77.972355,Subway
39.490411,-77.957694,Subway
39.440107,-77.99105,Subway
39.498065,-77.928916,Subway
38.433201,-82.143349,Subway
39.18907,-81.529929,Subway
39.072562,-78.9670189,Subway
39.6267657,-79.9619943,Subway
39.607187,-79.944964,Subway
39.6504102,-80.002935,Subway
39.627809,-79.991891,Subway
39.6078732,-79.9180265,Subway
39.579877,-79.957745,Subway
39.6503558,-79.9720219,Subway
39.6402574,-79.9600026,Subway
39.657414,-79.953926,Subway
39.648698,-79.896551,Subway
39.654457,-79.886522,Subway
39.6308771,-79.9547336,Subway
39.9297657,-80.7515902,Subway
39.9233425,-80.7490282,Subway
37.5794533,-81.3872725,Subway
39.6557354,-80.8581188,Subway
39.6694474,-80.8575313,Subway
40.6164345,-80.6142227,Subway
38.415812,-81.825943,Subway
38.4363222,-81.8354617,Subway
39.2547728,-80.3188211,Subway
37.977059,-81.161626,Subway
37.978145,-81.142962,Subway
37.677164,-81.617134,Subway
39.2744759,-81.5571509,Subway
39.2394927,-81.545297,Subway
39.250832,-81.60563,Subway
39.2270995,-81.5410841,Subway
39.263708,-81.548355,Subway
39.248177,-81.586848,Subway
39.2935,-81.5240139,Subway
39.0981085,-79.6765374,Subway
39.2721547,-80.9579023,Subway
38.9939018,-79.1119967,Subway
39.1487736,-80.0365155,Subway
37.533819,-81.572665,Subway
38.8690314,-82.1257962,Subway
37.352058,-81.11849,Subway
37.341413,-81.044862,Subway
37.361092,-81.05439,Subway
38.216468,-81.518872,Subway
37.9680042,-80.7734521,Subway
39.300066,-77.854975,Subway
38.9534175,-81.7649775,Subway
38.824865,-81.7277843,Subway
39.346882,-78.742556,Subway
37.7729686,-80.4621956,Subway
39.2831408,-80.5654513,Subway
38.325809,-82.224224,Subway
39.432647,-77.815286,Subway
39.3675471,-80.3124898,Subway
38.1698595,-81.3033949,Subway
38.320272,-81.712371,Subway
38.322758,-81.712492,Subway
38.390076,-81.8358719,Subway
39.3950349,-81.2021132,Subway
38.304788,-80.834559,Subway
38.298732,-80.834321,Subway
38.7119904,-80.657579,Subway
39.442874,-79.5378715,Subway
40.093783,-80.625275,Subway
39.3103441,-81.5529598,Subway
39.314121,-81.552863,Subway
38.2569071,-82.4298187,Subway
38.4799035,-80.4131064,Subway
40.4091728,-80.5468752,Subway
40.3972288,-80.5918769,Subway
40.3958952,-80.5486265,Subway
40.2693295,-80.6108378,Subway
39.2957486,-80.777434,Subway
39.009667,-80.337562,Subway
39.019147,-80.421774,Subway
39.6316152,-79.9834975,Subway
40.068726,-80.722768,Subway
40.0779221,-80.6904993,Subway
40.0473345,-80.6483493,Subway
40.113971,-80.6982071,Subway
39.459661,-80.16364,Subway
37.788814,-80.252727,Subway
39.4046323,-81.4482809,Subway
38.528872,-81.90143,Subway
42.728486,-110.933294,Subway
43.439478,-110.845222,Subway
44.354216,-106.693081,Subway
42.848713,-106.299547,Subway
42.851289,-106.325154,Subway
42.828829,-106.354156,Subway
42.81941,-106.373498,Subway
42.850837,-106.267038,Subway
42.84377,-106.266213,Subway
41.161994,-104.807352,Subway
41.135094,-104.81573,Subway
41.138323,-104.789925,Subway
41.13685,-104.761939,Subway
41.144328,-104.755955,Subway
41.117961,-104.805103,Subway
41.10098,-104.848873,Subway
41.135905,-104.707278,Subway
41.171004,-104.829731,Subway
41.160103,-104.796183,Subway
41.183685,-104.836299,Subway
44.517458,-109.089333,Subway
44.517233,-109.053976,Subway
42.034323,-110.932375,Subway
41.757679,-110.560495,Subway
42.763002,-105.400719,Subway
41.262634,-110.957108,Subway
41.262488,-110.957287,Subway
41.271086,-110.953748,Subway
41.143874,-104.855932,Subway
44.273486,-105.494104,Subway
44.285588,-105.494014,Subway
44.293445,-105.526159,Subway
44.277216,-105.509712,Subway
41.517184,-109.468968,Subway
43.4693,-110.791,Subway
42.843761,-108.747015,Subway
41.31229,-105.59343,Subway
41.309765,-105.574636,Subway
41.304601,-105.540364,Subway
41.307298,-105.615667,Subway
42.758463,-104.451935,Subway
41.36548,-110.305284,Subway
42.559112,-110.107427,Subway
42.847756,-106.375559,Subway
44.263519,-104.947412,Subway
41.278283,-110.33645,Subway
43.849095,-104.197015,Subway
41.177265,-104.07651,Subway
42.866132,-109.874683,Subway
44.749431,-108.764112,Subway
41.792243,-107.21579,Subway
41.803027,-107.219541,Subway
43.042505,-108.37912,Subway
43.024927,-108.403306,Subway
41.579995,-109.249651,Subway
41.555587,-109.310555,Subway
41.577751,-109.250121,Subway
44.788143,-106.945182,Subway
44.804747,-106.938203,Subway
44.405426,-104.377423,Subway
43.6407,-108.212,Subway
42.063536,-104.185728,Subway
41.690706,-107.984125,Subway
42.051578,-104.96097,Subway
44.017969,-107.955737,Subway
43.761022,-105.477241,Subway
31.27712,-92.4611,Chick-fil-a
40.073032,-83.13099,Chick-fil-a
30.171194,-92.075806,Chick-fil-a
39.160088,-78.16383,Chick-fil-a
31.6177,-84.2169,Chick-fil-a
29.541958,-95.14832,Chick-fil-a
38.98972,-76.54566,Chick-fil-a
33.46348,-82.07922,Chick-fil-a
28.666775,-81.377335,Chick-fil-a
39.70804,-104.82321,Chick-fil-a
35.580147,-82.5261,Chick-fil-a
32.29943,-95.30296,Chick-fil-a
41.498363,-81.49401,Chick-fil-a
30.257603,-97.80679,Chick-fil-a
37.163,-93.2672,Chick-fil-a
33.470264,-86.77094,Chick-fil-a
39.90974,-86.06419,Chick-fil-a
33.45582,-94.080414,Chick-fil-a
34.6033,-98.3919,Chick-fil-a
38.07704,-78.47503,Chick-fil-a
32.7984,-80.0316,Chick-fil-a
31.775497,-106.3795,Chick-fil-a
35.2695,-81.4829,Chick-fil-a
26.16952,-81.79568,Chick-fil-a
39.2138,-76.86163,Chick-fil-a
30.674,-88.1223,Chick-fil-a
34.06594,-80.96158,Chick-fil-a
38.94739,-104.795074,Chick-fil-a
34.5389,-82.6717,Chick-fil-a
30.475332,-87.20766,Chick-fil-a
36.59878,-82.21931,Chick-fil-a
33.79245,-78.76733,Chick-fil-a
33.01332,-96.71393,Chick-fil-a
34.01762,-84.56423,Chick-fil-a
26.535574,-80.09575,Chick-fil-a
30.45808,-91.09245,Chick-fil-a
35.84069,-78.679146,Chick-fil-a
39.62718,-78.83515,Chick-fil-a
34.211235,-82.18184,Chick-fil-a
35.072,-78.9609,Chick-fil-a
26.117807,-80.255,Chick-fil-a
37.8465,-81.1979,Chick-fil-a
28.017286,-82.73344,Chick-fil-a
33.880135,-84.46875,Chick-fil-a
25.689762,-80.31352,Chick-fil-a
27.46552,-82.56582,Chick-fil-a
39.6334,-84.2201,Chick-fil-a
33.830738,-118.349976,Chick-fil-a
30.009336,-95.27038,Chick-fil-a
32.3853,-86.2064,Chick-fil-a
39.102947,-84.27725,Chick-fil-a
36.03349,-83.87659,Chick-fil-a
30.39245,-88.99118,Chick-fil-a
37.090805,-94.47524,Chick-fil-a
30.016432,-90.24937,Chick-fil-a
35.2648,-81.1475,Chick-fil-a
37.601097,-77.56746,Chick-fil-a
39.8504,-75.0017,Chick-fil-a
35.0347,-85.1588,Chick-fil-a
40.032093,-75.6237,Chick-fil-a
37.989532,-84.52699,Chick-fil-a
35.747078,-83.99737,Chick-fil-a
40.636005,-111.885635,Chick-fil-a
41.69491,-83.64072,Chick-fil-a
40.54296,-105.07406,Chick-fil-a
41.16147,-104.80531,Chick-fil-a
35.9747,-77.8065,Chick-fil-a
40.543694,-80.00841,Chick-fil-a
33.994896,-86.006676,Chick-fil-a
36.58866,-87.28878,Chick-fil-a
33.943398,-83.467735,Chick-fil-a
34.849934,-82.333565,Chick-fil-a
36.03872,-79.83759,Chick-fil-a
39.951916,-75.1563,Chick-fil-a
41.07894,-111.97776,Chick-fil-a
30.43663,-84.253746,Chick-fil-a
36.779774,-76.2272,Chick-fil-a
37.0786,-88.68822,Chick-fil-a
39.915882,-75.43252,Chick-fil-a
33.95013,-80.3737,Chick-fil-a
39.63163,-86.11798,Chick-fil-a
31.737995,-98.96152,Chick-fil-a
40.08726,-75.39332,Chick-fil-a
34.7652,-77.381,Chick-fil-a
38.421085,-82.26654,Chick-fil-a
33.84809,-84.36399,Chick-fil-a
33.68914,-84.493095,Chick-fil-a
28.293442,-82.71221,Chick-fil-a
36.9484,-86.4275,Chick-fil-a
33.8518,-87.2719,Chick-fil-a
34.21399,-77.90608,Chick-fil-a
36.81486,-76.07262,Chick-fil-a
29.47018,-98.62155,Chick-fil-a
31.0937,-97.71571,Chick-fil-a
36.069576,-80.30033,Chick-fil-a
38.141376,-85.670494,Chick-fil-a
31.31157,-94.72543,Chick-fil-a
32.678314,-97.39795,Chick-fil-a
32.53916,-94.75118,Chick-fil-a
32.400265,-99.7621,Chick-fil-a
27.55179,-99.50038,Chick-fil-a
34.19139,-79.83443,Chick-fil-a
32.030655,-102.13103,Chick-fil-a
35.004368,-80.559746,Chick-fil-a
