Latitude,Longitude,Value,Depth,Time
19.403,-155.426,2.9,10,2010-08
-34.666,-73.189,4,34,2010-08
52.188,-172.894,2.6,49,2010-08
-36.722,177.955,4.1,130,2010-08
10.137,93.636,4.3,77,2010-08
-6.598,130.154,5,140,2010-08
52.582,-169.089,2.6,9,2010-08
59.896,-148.559,3.1,5,2010-08
44.181,-129.162,3.9,10,2010-08
-33.824,56.257,4.3,10,2010-08
-17.805,167.715,4.3,35,2010-08
-17.349,-174.356,4.5,123,2010-08
54.047,-162.658,2.7,41,2010-08
19.263,-68.313,2.9,102,2010-08
-17.775,-179.652,4.6,590,2010-08
51.219,-172.147,2.8,37,2010-08
-18.395,167.286,4.3,35,2010-08
32.846,-116.04,3.9,12,2010-08
-21.574,170.39,4.9,73,2010-08
36.114,136.778,5.4,277,2010-08
52.602,-169.298,2.6,10,2010-08
52.706,-169.616,3.2,9,2010-08
32.721,-115.964,3.5,2,2010-08
36.105,70.162,4.4,89,2010-08
53.286,-168.792,2.9,157,2010-08
-6.312,150.68,4.6,48,2010-08
32.474,141.921,4.1,35,2010-08
34.177,-117.719,2.5,7,2010-08
18.443,-65.108,2.9,124,2010-08
17.922,-65.583,3.2,10,2010-08
62.388,-149.577,2.8,50,2010-08
-55.958,-27.873,5.2,125,2010-08
-5.27,102.947,4.9,61,2010-08
50.925,-179.101,3,8,2010-08
-21.981,-175.133,4.4,35,2010-08
51.329,-178.318,   ,36,2010-08
53.066,-174.217,2.7,200,2010-08
52.328,-168.889,3,7,2010-08
60.351,-141.162,2.9,2,2010-08
-7.454,-75.146,5.2,131,2010-08
52.688,-169.602,3,2,2010-08
50.974,-179.104,3.5,0,2010-08
52.665,-169.038,2.7,4,2010-08
52.675,-169.499,2.7,4,2010-08
61.741,-153.887,2.9,0,2010-08
50.146,-179.847,2.6,24,2010-08
19.421,-155.405,2.8,11,2010-08
-6.18,146.406,4.9,109,2010-08
-18.714,168.867,4.5,247,2010-08
52.422,-170.146,2.6,4,2010-08
52.617,-169.259,2.7,2,2010-08
-5.81,152.236,4.6,65,2010-08
-55.533,-27.914,5.2,35,2010-08
52.666,160.729,4.7,35,2010-08
33.224,-115.63,3.6,2,2010-08
-38.092,-92.53,4.2,10,2010-08
39.502,54.492,4.6,10,2010-08
35.49,54.47,5.7,7,2010-08
52.91,-166.508,3.3,36,2010-08
52.285,-168.986,4.8,13,2010-08
50.157,177.258,3,2,2010-08
-7.114,68.027,4.2,10,2010-08
60.273,-152.405,2.6,89,2010-08
52.512,-170.183,3.1,4,2010-08
52.49,-169.915,2.9,3,2010-08
38.32,142.543,4.7,36,2010-08
35.49,54.44,4.9,6,2010-08
-17.738,-14.13,4.4,10,2010-08
-37.894,-73.802,4.4,26,2010-08
39.445,54.365,4.9,5,2010-08
1.311,97.045,4.4,31,2010-08
59.077,-153.089,3.4,75,2010-08
-57.939,-25.301,4.6,37,2010-08
-34.783,-71.833,4.2,40,2010-08
37.63,-113.21,2.5,3,2010-08
42.845,12.661,4.3,8,2010-08
4.033,126.921,4.6,35,2010-08
-3.323,86.525,4.1,10,2010-08
36.097,70.493,4.9,65,2010-08
39.307,-122.798,3.6,14,2010-08
57.607,-155.686,4.6,98,2010-08
35.605,-97.242,2.5,4,2010-08
60.642,-152.1,3.7,82,2010-08
18.72,-107.107,5,63,2010-08
27.214,102.897,5,51,2010-08
-0.089,125.056,4.6,72,2010-08
55.038,-160.481,4.7,32,2010-08
50.291,149.369,4.1,523,2010-08
12.405,141.704,4.3,10,2010-08
-12.586,165.935,4.3,22,2010-08
32.141,-115.2,3,0,2010-08
14.149,-91.557,4.5,97,2010-08
-32.528,-71.81,4.1,41,2010-08
51.395,-179.248,3,58,2010-08
-55.8,-26.991,5.4,35,2010-08
-41.862,-105.196,5.2,10,2010-08
38.976,-118.769,2.8,11,2010-08
18.8,-65.355,2.8,20,2010-08
-7.027,150.522,4,35,2010-08
-37.94,-74.747,4.1,35,2010-08
-48.706,31.429,4.4,10,2010-08
51.606,-172.976,2.7,25,2010-08
-37.651,-73.441,4.7,35,2010-08
43.69,-70.62,2.3,6,2010-08
51.49,-175.695,3.7,32,2010-08
52.554,-169.285,2.8,5,2010-08
-0.44,132.884,4.8,50,2010-08
18.509,-68.804,3.4,128,2010-08
59.691,-153.329,2.6,112,2010-08
35.61,-97.237,2.5,3,2010-08
-51.006,160.568,4.4,10,2010-08
-31.268,-179.289,4.7,140,2010-08
52.572,-169.245,2.6,1,2010-08
52.673,-169.564,3.7,3,2010-08
52.594,-169.252,2.5,4,2010-08
52.545,-169.616,3.4,6,2010-08
52.58,-169.367,2.6,3,2010-08
52.647,-169.296,2.6,4,2010-08
52.642,-169.309,2.7,2,2010-08
32.205,-115.272,4.1,0,2010-08
52.99,-161.962,2.9,25,2010-08
-17.467,167.77,4.4,35,2010-08
-5.618,150.023,5.1,33,2010-08
52.041,-179.703,2.9,183,2010-08
32.228,-115.302,3.1,6,2010-08
30.786,132.19,4.7,27,2010-08
-14.973,-174.163,5,53,2010-08
-15.172,-173.992,4.8,35,2010-08
-19.291,-175.753,4.6,201,2010-08
24.882,122.212,5,12,2010-08
25.083,95.343,4.6,136,2010-08
-5.557,149.805,5,10,2010-08
58.188,-32.18,4.9,10,2010-08
-6.896,156.17,4.3,248,2010-08
18.92,145.572,4.8,215,2010-08
36.49,-81.724,2.7,10,2010-08
32.009,-115.115,2.8,10,2010-08
-16.052,-173.274,5.3,38,2010-08
-20.62,168.424,4.5,35,2010-08
58.142,-151.46,2.5,9,2010-08
40.403,139.13,5.1,47,2010-08
-50.897,28.973,4.4,10,2010-08
32.164,-115.217,3,6,2010-08
53.382,-163.542,3.3,37,2010-08
40.592,-124.302,2.7,21,2010-08
-5.834,151.241,4.6,42,2010-08
60.628,-142.55,2.8,11,2010-08
34.225,-119.517,2.9,11,2010-08
-59.196,-18.545,4.5,20,2010-08
17.54,119.815,3.8,34,2010-08
-28.796,61.913,4.4,10,2010-08
-4.155,133.241,4,10,2010-08
0.666,124.968,4.3,141,2010-08
-17.282,167.869,4,35,2010-08
41.8,-87.856,2.7,0,2010-08
-3.588,127.418,5,53,2010-08
13.738,144.917,5,124,2010-08
35.629,-97.22,3.1,5,2010-09
35.672,-97.319,2.6,23,2010-09
-5.454,148.865,4.3,46,2010-09
56.554,-170.835,3.2,27,2010-09
-6.861,150.191,5,54,2010-09
-3.324,146.314,4.5,58,2010-09
23.323,126.26,4.4,40,2010-09
12.574,125.506,4.4,35,2010-09
52.617,-169.401,2.6,6,2010-09
12.895,142.954,4.9,156,2010-09
12.12,141.317,4.6,10,2010-09
56.215,-160.88,2.8,194,2010-09
37.97,141.757,5,38,2010-09
2.652,95.462,4.4,35,2010-09
52.835,-173.805,2.6,31,2010-09
-6.104,147.654,4.7,69,2010-09
54.44,-161.456,2.6,13,2010-09
-5.856,148.574,4.6,140,2010-09
-3.952,-80.608,4.4,109,2010-09
1.975,-96.499,4.2,10,2010-09
36.225,21.788,4.9,50,2010-09
-17.846,167.439,4.8,35,2010-09
1.695,-98.028,4,10,2010-09
-5.826,151.117,4.1,35,2010-09
-6.007,151.139,4.3,60,2010-09
-4.311,102.195,4.4,61,2010-09
-22.823,-68.855,5.2,89,2010-09
-17.64,-178.417,4.8,536,2010-09
12.759,92.642,5.1,30,2010-09
2.435,95.961,4.8,13,2010-09
19.008,-64.346,3.4,24,2010-09
23.702,71.875,4,10,2010-09
5.877,126.96,4.5,138,2010-09
-8.412,121.911,4.8,25,2010-09
38.22,23.17,4.2,26,2010-09
1.842,127.472,4.4,108,2010-09
34.05,-118.976,2,8,2010-09
-22.15,-174.932,4.1,35,2010-09
33.913,-118.288,1.9,16,2010-09
22.514,142.911,4.6,133,2010-09
52.139,142.149,4.8,35,2010-09
0.154,97.175,4.7,35,2010-09
-6.704,-75.963,5,55,2010-09
8.309,91.768,4.6,28,2010-09
44.297,-131.338,4.5,14,2010-09
37.969,-122.349,3.2,6,2010-09
-0.184,124.628,4.7,70,2010-09
56.428,-155.417,3.2,43,2010-09
53.169,-164.324,2.9,15,2010-09
-19.909,-174.606,4.5,47,2010-09
-38.873,175.835,4.3,116,2010-09
-5.642,131.34,4.2,35,2010-09
-6.133,149.961,5,50,2010-09
53.455,-161.74,4.5,17,2010-09
-19.972,-174.496,4.8,67,2010-09
52.644,-169.226,2.5,4,2010-09
-6.306,151.649,4.2,55,2010-09
-36.882,-72.748,4.2,30,2010-09
-17.58,168.164,4.9,37,2010-09
9.932,126.006,4.6,64,2010-09
53.431,153.817,4.3,461,2010-09
-13.941,65.93,5.7,10,2010-09
52.49,-169.265,2.7,13,2010-09
52.556,-169.107,2.6,11,2010-09
52.357,-175.673,2.6,176,2010-09
-5.647,153.101,5.1,10,2010-09
-7.617,119.289,4.9,286,2010-09
51.716,-175.991,6.5,57,2010-09
-43.55,172.18,5.3,10,2010-09
-43.53,172.12,7,5,2010-09
-43.554,172.437,5.1,10,2010-09
-43.492,172.319,4.8,14,2010-09
-3.659,101.922,5.5,68,2010-09
-43.542,172.226,4.8,5,2010-09
-43.518,172.166,4.5,15,2010-09
-43.598,172.234,4.3,21,2010-09
-43.496,172.246,4.1,5,2010-09
-43.63,172.307,4.1,10,2010-09
-43.621,172.669,4,59,2010-09
-43.569,172.823,4.3,13,2010-09
-43.731,172.495,4.4,10,2010-09
-43.626,172.306,4.5,10,2010-09
-43.682,172.573,4.7,12,2010-09
-43.515,172.164,4,5,2010-09
-43.442,172.342,4.1,19,2010-09
12.194,141.49,4.8,42,2010-09
12.116,141.607,4.9,39,2010-09
42.741,145.391,5.2,61,2010-09
-43.585,172.287,3.9,5,2010-09
50.043,179.574,3,26,2010-09
-43.588,172.385,4.1,5,2010-09
51.469,-175.93,2.9,26,2010-09
-31.673,-67.958,4.9,100,2010-09
-43.614,172.403,4.4,5,2010-09
-36.63,-73.318,4.4,28,2010-09
-7.632,129.839,4.1,63,2010-09
-43.594,172.35,4,12,2010-09
-15.387,166.581,4.4,35,2010-09
-43.604,172.346,3.9,5,2010-09
-43.243,172.327,3.8,12,2010-09
-43.555,172.16,4.9,9,2010-09
-43.339,172.204,4.9,10,2010-09
52.678,-169.394,3.3,6,2010-09
-36.702,-73.153,4.4,39,2010-09
-43.592,172.242,4,6,2010-09
62.86,-125.82,4.5,1,2010-09
-40.271,173.801,4.7,5,2010-09
52.653,-169.392,2.6,4,2010-09
-14.976,167.107,4.2,60,2010-09
52.75,-166.761,4.7,28,2010-09
33.799,-117.072,2.7,17,2010-09
52.738,-166.747,3.5,1,2010-09
52.69,-166.695,2.6,24,2010-09
-43.572,172.349,4,21,2010-09
-43.597,172.334,4.4,5,2010-09
-17.633,-172.523,4.3,35,2010-09
-43.682,172.233,4.4,13,2010-09
52.413,-169.499,3.4,15,2010-09
29.254,142.71,4.6,10,2010-09
20.342,145.275,4.6,39,2010-09
-14.623,-76.252,4,35,2010-09
-38,176.492,3.9,131,2010-09
-43.508,172.322,3.8,10,2010-09
-2.456,138.494,5.6,41,2010-09
-2.473,138.569,4.6,37,2010-09
-2.494,138.538,5,44,2010-09
-43.621,172.154,4,12,2010-09
-22.835,-66.941,4.4,182,2010-09
-43.565,172.441,3.9,13,2010-09
-29.913,-177.77,4.4,59,2010-09
-43.587,172.048,3.9,1,2010-09
-43.753,172.989,4,4,2010-09
-43.624,172.412,4.2,5,2010-09
-43.574,171.968,5,5,2010-09
52.676,-169.078,2.7,2,2010-09
-30.371,-177.742,4.7,35,2010-09
-43.66,172.27,4,12,2010-09
-20.294,-174.59,4.7,35,2010-09
-43.598,172.461,4.3,12,2010-09
-43.564,172.479,4.6,18,2010-09
-43.631,172.496,4.7,122,2010-09
-14.9,-75.331,4.7,43,2010-09
-7.836,-74.342,4.9,163,2010-09
18.179,-68.137,3.1,80,2010-09
35.42,26.48,4,35,2010-09
-17.368,-173.999,6.1,69,2010-09
-43.555,171.9,4.6,14,2010-09
52.556,-174.492,3,204,2010-09
-43.625,172.482,3.8,12,2010-09
-33.504,-179.139,4,35,2010-09
-43.495,171.893,4,0,2010-09
-43.404,171.83,4,13,2010-09
-43.613,172.464,4.5,17,2010-09
-43.264,171.988,4.9,8,2010-09
47.9,156.661,4.8,33,2010-09
42.197,-124.456,3,23,2010-09
-41.19,172.573,3.8,215,2010-09
-43.571,172.413,3.8,20,2010-09
-14.518,-76.123,5.2,21,2010-09
-9.139,150.245,4.9,10,2010-09
-43.574,171.872,4.1,9,2010-09
-59.075,-25.494,5.4,35,2010-09
-43.579,172.291,3.8,6,2010-09
-41.596,174.364,3.8,5,2010-09
-43.478,172.142,3.8,7,2010-09
-2.497,138.566,5,35,2010-09
35.612,-97.228,3.1,6,2010-09
-24.688,-65.379,4.8,28,2010-09
-38.028,49.022,5.1,16,2010-09
43.213,-126.264,4.5,10,2010-09
-43.647,172.38,4.3,5,2010-09
52.778,-169.371,2.9,4,2010-09
52.747,-166.626,2.8,19,2010-09
59.852,-152.79,4,87,2010-09
-16.129,168.042,4.7,187,2010-09
-43.535,172.237,4.3,12,2010-09
-10.02,33.863,4.6,10,2010-09
-43.652,172.548,3.8,16,2010-09
51.083,-176.084,3.1,17,2010-09
51.081,-176.078,3.8,19,2010-09
-30.579,-178.033,4.9,44,2010-09
51.101,-176.106,2.8,25,2010-09
52.532,-166.636,2.7,24,2010-09
51.022,-176.113,2.5,22,2010-09
45.768,151.687,4.4,8,2010-09
51.064,-176.077,2.9,26,2010-09
51.075,-176.083,3.2,18,2010-09
53.504,-164.16,2.8,25,2010-09
37.808,-122.234,2.3,4,2010-09
63.065,-150.842,3,127,2010-09
52.606,-163.967,2.6,25,2010-09
-5.993,147.728,5.3,57,2010-09
52.66,-169.282,2.7,5,2010-09
52.919,-169.58,2.5,4,2010-09
52.545,-169.054,3.2,4,2010-09
52.62,-169.072,2.9,12,2010-09
-43.574,172.302,4.1,9,2010-09
-4.296,100.889,4.5,24,2010-09
19.056,-66.831,3,6,2010-09
-8.828,127.602,4,35,2010-09
-43.531,172.423,3.5,2,2010-09
51.11,-176.154,2.6,17,2010-09
52.769,-169.619,2.9,3,2010-09
51.049,-176.124,3,16,2010-09
3.705,126.051,4.8,105,2010-09
52.568,-169.143,2.7,13,2010-09
52.616,-169.358,2.9,12,2010-09
17.917,-107.104,4.1,10,2010-09
63.352,-145.099,4.1,3,2010-09
37.621,-118.813,2.8,7,2010-09
-43.614,172.463,4.2,2,2010-09
-36.355,177.623,4.6,242,2010-09
5.975,126.622,4.7,78,2010-09
54.433,167.451,4.3,28,2010-09
32.13,-115.243,3.6,0,2010-09
-43.68,172.058,4.3,2,2010-09
-18.935,-67.38,4.8,207,2010-09
16.288,145.267,4.9,10,2010-09
-0.598,127.442,5.4,35,2010-09
-6.052,149.798,4.9,71,2010-09
-23.735,-180,5.3,523,2010-09
41.006,-125.41,3,24,2010-09
50.023,-130.187,3.8,10,2010-09
50.201,-130.22,3.9,10,2010-09
-43.67,172.431,4.1,5,2010-09
11.011,-85.396,4.9,171,2010-09
-43.603,172.382,4.3,7,2010-09
6.064,126.136,4.6,81,2010-09
-37.785,-73.423,4.9,39,2010-09
18.169,-67.65,2.6,53,2010-09
-43.459,172.181,4.2,5,2010-09
-3.983,142.961,5.1,60,2010-09
-18.323,-175.176,5.5,213,2010-09
-30.92,-178.07,5.2,35,2010-09
-43.596,172.572,5,10,2010-09
-43.573,172.005,5.2,10,2010-09
-10.965,162.173,5.7,25,2010-09
19.004,-65.318,3.2,20,2010-09
-43.462,172.301,4.7,7,2010-09
60.809,165.646,4.5,38,2010-09
11.264,125.608,4.2,41,2010-09
-4.185,103.536,5.2,131,2010-09
-17.4,167.211,5,35,2010-09
-40.143,176.657,5.2,16,2010-09
-6.966,103.657,5.5,34,2010-09
-19.745,-177.624,4.7,410,2010-09
6.722,-72.995,4.5,157,2010-09
26.98,54.5,5.2,30,2010-09
-20.278,-177.624,4.7,322,2010-09
39.491,40.229,4.1,5,2010-09
51.478,-176.673,3.6,38,2010-09
52.657,-169.206,2.6,4,2010-09
-15.456,-5.07,4.5,10,2010-09
-7.183,103.393,4.6,35,2010-09
-19.338,-175.356,4.5,54,2010-09
51.083,-176.118,3.2,18,2010-09
51.094,-176.093,2.5,18,2010-09
-6.988,103.362,4.9,10,2010-09
51.468,-175.898,2.8,26,2010-09
-37.642,-74.001,4.7,34,2010-09
51.024,-176.128,2.8,14,2010-09
45.997,151.325,5,31,2010-09
-14.362,-176.236,5.5,35,2010-09
-6.755,104.355,4.5,40,2010-09
37.005,27.628,4.2,8,2010-09
39.478,73.84,5.3,34,2010-09
37.567,-21.079,4.6,10,2010-09
-6.567,30.781,4.6,10,2010-09
39.504,73.806,4.5,47,2010-09
-43.404,172.123,4.3,6,2010-09
-15.88,-179.304,6.3,10,2010-09
-59.031,-25.677,4.9,96,2010-09
-43.396,172.662,4.7,30,2010-09
-53.198,-118.068,5.2,15,2010-09
33.329,96.332,4.9,47,2010-09
35.573,-97.335,2.4,5,2010-09
35.557,-97.306,2.2,5,2010-09
-28.567,74.291,4.8,10,2010-09
33.315,96.365,4.2,10,2010-09
-20.702,-179.058,4.5,556,2010-09
37.478,-121.83,2.1,8,2010-09
30.435,-113.63,4,10,2010-09
-20.766,170.315,5.6,10,2010-09
-6.642,154.283,5,61,2010-09
-20.668,169.814,6.3,10,2010-09
27.716,53.144,4.7,35,2010-09
35.725,-116.958,2.8,6,2010-09
30.527,142.036,4.6,13,2010-09
-13.534,166.765,4.3,35,2010-09
43.521,-127.897,2.7,10,2010-09
18.694,-101.347,4.6,78,2010-09
19.381,-155.239,2.5,3,2010-09
-18.101,-69.157,4.8,133,2010-09
-43.652,172.244,4.5,10,2010-09
-17.317,167.883,4.7,35,2010-09
-17.271,167.811,4.5,35,2010-09
-33.934,-72.306,4.5,26,2010-09
44.591,149.713,5.5,10,2010-09
44.397,149.891,5.1,10,2010-09
30.524,141.96,4.5,35,2010-09
42.487,130.848,4.3,577,2010-09
56.003,-141.033,3.5,12,2010-09
51.487,-176.141,3.1,34,2010-09
52.138,-171.124,2.9,25,2010-09
11.154,139.759,5.3,33,2010-09
-40.364,176.538,4.9,24,2010-09
-17.513,-178.973,4.5,515,2010-09
-14.149,-13.706,4.5,10,2010-09
-37.016,-73.433,6.2,16,2010-09
-6.035,125.823,5.4,520,2010-09
59.568,-30.187,5.2,10,2010-09
-62.006,154.766,4.7,33,2010-09
33.966,25.393,4,28,2010-09
-4.808,-80.759,4.1,88,2010-09
-19.994,-178.168,4.3,492,2010-09
51.677,-174.818,2.7,26,2010-09
45.165,150.167,4.3,10,2010-09
59.67,-153.617,2.6,132,2010-09
51.034,-176.094,2.6,25,2010-09
-7.719,129.188,4.3,89,2010-09
-53.702,140.56,4.8,10,2010-09
-33.937,-72.322,4.4,34,2010-09
-4.486,102.07,4.4,35,2010-09
-15.404,-172.963,4.5,10,2010-09
23.413,90.658,4.8,10,2010-09
43.152,-110.688,2.9,5,2010-09
43.156,-110.697,2.5,5,2010-09
23.021,125.144,4.5,35,2010-09
-2.511,138.792,4.4,22,2010-09
38.676,141.748,4.5,59,2010-09
47.214,152.629,4.5,66,2010-09
34.409,26.594,4.1,22,2010-09
16.435,-98.518,4.2,35,2010-09
13.862,-90.916,4.4,104,2010-09
33.691,75.363,4.7,17,2010-09
15.3,-45.8,4.7,10,2010-09
62.052,-150.323,2.6,53,2010-09
-5.905,149.954,4.1,29,2010-09
-58.238,-25.337,4.2,35,2010-09
62.986,-150.291,2.7,96,2010-09
18.905,-65.672,2.7,39,2010-09
25.719,90.204,4.5,35,2010-09
-1.068,129.24,5.8,14,2010-09
53.542,-165.435,3.1,18,2010-09
-3.127,148.377,4.8,10,2010-09
-1.111,129.391,4.9,14,2010-09
18.191,-67.679,3.3,12,2010-09
29.418,142.82,4.2,10,2010-09
22.143,143.424,4.5,167,2010-09
-19.839,66.851,4.9,10,2010-09
7.788,94.056,5.8,10,2010-09
52.985,-166.699,4,3,2010-09
-4.244,-80.584,5.1,61,2010-09
12.529,-88.641,4.7,70,2010-09
11.455,94.867,4.5,13,2010-09
17.346,-66.406,3.7,42,2010-09
17.368,-66.383,2.7,29,2010-09
30.659,70.633,4.1,35,2010-09
31.322,142.604,4.2,35,2010-09
-4.569,139.415,4.4,27,2010-09
32.098,-115.017,3.8,0,2010-09
11.331,-85.523,4.6,193,2010-09
-63.467,148.006,5.3,10,2010-09
-16.821,-172.694,4.8,35,2010-09
51.479,-178.533,5.3,34,2010-09
-4.218,152.351,4.9,161,2010-09
51.305,-178.291,3,25,2010-09
61.926,-149.876,2.6,37,2010-09
24.152,125.939,4.5,35,2010-09
42.701,149.124,4.5,41,2010-09
52.612,-168.996,2.9,15,2010-09
45.194,77.388,4.8,37,2010-09
17.175,40.487,4.1,10,2010-09
47.448,153.644,4.7,53,2010-09
60.227,-152.897,2.5,121,2010-09
5.648,124.644,5,37,2010-09
-7.849,110.499,4.8,48,2010-09
19.265,-64.378,3.4,49,2010-09
43.121,-110.632,4,5,2010-09
-29.586,-71.457,4.7,34,2010-09
43.121,-110.76,3.9,6,2010-09
17.129,40.572,4.6,10,2010-09
5.539,124.678,4.3,57,2010-09
-17.883,-178.472,4.3,594,2010-09
43.121,-110.678,3.8,5,2010-09
0.735,-29.039,5,10,2010-09
32.152,-115.29,2.9,10,2010-09
-3.5,149.47,4.5,35,2010-09
32.224,-115.287,3.1,8,2010-09
41.498,141.975,5.8,59,2010-09
-14.53,-70.713,5.9,183,2010-09
62.645,-125.525,4,5,2010-09
32.961,69.564,4,47,2010-09
-22.301,-68.407,4.2,107,2010-09
-31.846,-70.265,4.9,100,2010-09
32.131,141.599,5.2,40,2010-09
31.775,-111.239,   ,5,2010-09
-37.272,-74.006,4.3,47,2010-09
-37.221,-73.524,4.9,26,2010-09
-36.984,-74.235,4.4,17,2010-09
-37.522,-74.392,4.8,13,2010-09
18.808,-64.95,2.7,65,2010-09
18.959,-65.035,3.3,39,2010-09
18.905,-64.975,3.1,47,2010-09
18.967,-65.004,0,32,2010-09
51.766,-175.968,4.4,61,2010-09
4.685,126.956,4.9,87,2010-09
5.642,124.642,5.2,49,2010-09
32.004,-115.183,5.4,11,2010-09
5.662,124.582,5.1,35,2010-09
-10.669,165.984,4.6,124,2010-09
54.108,-165.124,2.8,82,2010-09
34.25,-117.004,3,8,2010-09
52.557,-169.023,2.6,12,2010-09
31.616,-40.866,4.6,10,2010-09
-0.568,132.878,4.5,49,2010-09
-17.651,168.325,4.2,35,2010-09
51.649,-175.772,2.7,47,2010-09
31.303,142.649,4.2,19,2010-09
36.371,-110.294,   ,0,2010-09
21.058,-106.218,5.6,5,2010-09
21.37,-106.18,4,20,2010-09
34.69,-116.309,2.8,5,2010-09
17.63,-102.9,4.1,16,2010-09
18.973,-65.059,3.2,20,2010-09
34.72,24.73,4,32,2010-09
19.016,-65.027,3.4,22,2010-09
15.929,-93.072,5.1,96,2010-09
29.833,-114.07,4.4,10,2010-09
53.54,-164.482,4.7,19,2010-09
29.894,-114.067,5.1,35,2010-09
29.584,-114.193,4.4,10,2010-09
29.337,-114.363,4.2,10,2010-09
-48.516,105.194,4.9,10,2010-09
20.953,-106.208,5,10,2010-09
53.43,-164.432,4.6,29,2010-09
53.285,-164.361,2.6,24,2010-09
53.252,-164.323,2.7,25,2010-09
53.18,-164.326,2.7,15,2010-09
54.575,-161.838,2.7,14,2010-09
53.16,-164.322,2.8,14,2010-09
-21.872,-179.403,4.8,577,2010-09
-21.866,-179.412,4.7,575,2010-09
-56.066,-27.461,4,85,2010-09
-10.877,162.292,4.3,47,2010-09
5.515,-77.751,4.4,41,2010-09
-32.332,-176.793,4.2,35,2010-09
32.299,-115.367,3,4,2010-09
52.568,-169.141,3,13,2010-09
59.863,-153.171,4.7,120,2010-09
53.238,-164.367,3,33,2010-09
60.085,-152.85,2.6,118,2010-09
53.464,-163.178,3,19,2010-09
25.475,142.269,4.5,17,2010-09
51.006,179.221,3.2,16,2010-09
5.987,126.021,5,83,2010-09
35.609,-97.242,3.1,4,2010-09
-30.933,-65.555,4.9,166,2010-09
9.265,126.492,4.6,68,2010-09
-16.058,-173.861,5.8,79,2010-09
32.102,141.832,4.5,7,2010-09
-60.303,-26.877,4.9,35,2010-09
43.415,-126.836,2.5,10,2010-09
9.855,-84.891,5.1,39,2010-09
5.756,123.876,4.8,38,2010-09
35.843,-117.677,3.9,4,2010-09
35.609,-97.243,3.3,4,2010-09
48.18,-114.23,2.5,11,2010-09
31.262,103.493,4.3,10,2010-09
-21.621,-67.075,5.4,169,2010-09
-33.615,-71.994,4.8,24,2010-09
31.36,142.427,4.7,23,2010-09
-37.506,-73.599,4.8,31,2010-09
51.457,178.461,3.1,15,2010-09
31.35,142.723,4.7,14,2010-09
39.88,-120.488,3.3,9,2010-09
57.644,-155.263,3.8,78,2010-09
29.539,-114.101,4,10,2010-09
13.281,-90.157,4.2,56,2010-09
19.235,-64.404,3.4,48,2010-09
38.053,38.9,4.6,8,2010-09
-16.35,-172.367,4.9,9,2010-09
30.156,142.871,4.7,17,2010-09
36.44,70.774,6.3,220,2010-09
3.7,126.567,5.2,53,2010-09
11.81,142.585,4.2,35,2010-09
-21.259,-174.38,4.8,41,2010-09
18.536,145.609,4.5,170,2010-09
45.287,150.521,4.9,42,2010-09
12.624,-87.745,4.5,93,2010-09
-34.898,-71.812,4.2,53,2010-09
-34,-72.343,4.2,32,2010-09
-34.005,-72.305,4.1,30,2010-09
-5.607,148.09,5.1,49,2010-09
-20.129,66.194,4.9,10,2010-09
17.521,-67.428,3.1,43,2010-09
32.208,-115.34,3,8,2010-09
14.002,51.744,4.8,10,2010-09
-0.645,-19.547,4.9,10,2010-09
-17.331,-178.851,5,524,2010-09
-2.396,139.128,4.5,54,2010-09
-58.75,-25.261,4.7,23,2010-09
47.271,152.491,4.9,64,2010-09
19.114,-66.481,3,27,2010-09
10.644,141.823,4.8,4,2010-09
10.686,141.772,5,10,2010-09
37.477,-121.81,2.7,9,2010-09
10.671,141.805,4.8,5,2010-09
11.078,94.999,4.9,12,2010-09
22.899,144.445,5.4,35,2010-09
14.035,117.894,4.7,35,2010-09
14.311,120.343,4.8,89,2010-09
31.378,142.508,4.9,14,2010-09
-6.2,147.684,5,52,2010-09
-7.344,154.921,4,46,2010-09
46.289,-74.556,3.3,12,2010-09
-46.126,166.494,4.4,54,2010-09
46.293,-74.516,3.3,13,2010-09
35.595,-97.207,3.5,5,2010-09
43.597,-110.416,3.4,5,2010-09
37.608,-121.767,2.1,7,2010-09
-6.822,154.487,4.7,49,2010-09
34.48,25.05,4.2,27,2010-09
56.223,162.438,4.7,49,2010-09
23.63,121.72,4.6,31,2010-09
-28.085,-66.515,4.7,188,2010-09
44.665,-130.104,4.4,10,2010-09
-33.64,-72.001,5.3,26,2010-09
52.325,-178.656,4.9,164,2010-09
-37.958,-75.094,4.8,24,2010-09
-32.11,-179.248,4.1,10,2010-09
-32.116,-179.283,4.2,10,2010-09
52.598,-169.352,2.6,2,2010-09
-57.066,-25.663,4.3,65,2010-09
13.186,51.108,4.1,10,2010-09
41.856,-126.33,3.6,5,2010-09
56.86,-134.643,3.5,16,2010-09
-32.16,-179.316,4.1,10,2010-09
52.353,-168.804,4.3,44,2010-09
52.611,-169.209,2.8,4,2010-09
-33.463,-178.434,4.3,10,2010-09
18.478,-67.481,2.6,17,2010-09
-36.242,-100.754,4.7,10,2010-09
61.166,-150.321,4.8,43,2010-09
18.772,-65.535,3.1,73,2010-09
35.15,26.98,4.1,19,2010-09
35.34,26.9,4.1,22,2010-09
-0.338,-91.249,4.3,10,2010-09
-0.618,99.039,4.2,51,2010-09
35.18,26.99,4.1,26,2010-09
18.469,-72.979,4.3,10,2010-09
52.675,-169.3,2.7,4,2010-09
