"latitude","tab_friendlykia","tab_hostnationkia","year","tab_civiliankia","tab_enemykia","longitude"
"31.99295807","0","0","Wed Sep 02 00:00:00 -0400 2009","0","2","64.81233215"
"36.02400589","0","0","Wed Sep 02 00:00:00 -0400 2009","1","0","68.67843628"
"31.63408089","0","0","Wed Sep 02 00:00:00 -0400 2009","1","0","65.03697968"
"36.66586685","0","0","Wed Sep 02 00:00:00 -0400 2009","1","0","65.76616669"
"30.90007591","0","0","Wed Sep 02 00:00:00 -0400 2009","0","2","64.14556885"
"34.6008873","0","0","Thu Sep 03 00:00:00 -0400 2009","0","19","63.18431091"
"37.09013748","0","0","Thu Sep 03 00:00:00 -0400 2009","0","11","69.24642181"
"31.62698174","0","0","Thu Sep 03 00:00:00 -0400 2009","1","0","65.550354"
"33.14083481","0","0","Thu Sep 03 00:00:00 -0400 2009","0","8","68.99753571"
"34.87185669","0","0","Thu Sep 03 00:00:00 -0400 2009","9","0","70.36244202"
"32.3180542","0","0","Thu Sep 03 00:00:00 -0400 2009","1","0","65.09577942"
"36.61360931","0","0","Thu Sep 03 00:00:00 -0400 2009","0","56","68.87741852"
"31.73273849","0","0","Thu Sep 03 00:00:00 -0400 2009","1","0","64.3516922"
"31.61131668","0","0","Thu Sep 03 00:00:00 -0400 2009","1","0","65.50940704"
"31.71237183","1","0","Thu Sep 03 00:00:00 -0400 2009","0","0","64.39414978"
"32.00775146","0","3","Thu Sep 03 00:00:00 -0400 2009","0","0","65.48781586"
"33.45320129","0","0","Thu Sep 03 00:00:00 -0400 2009","0","5","69.14526367"
"32.60276413","0","0","Thu Sep 03 00:00:00 -0400 2009","0","2","68.24866486"
"30.5787468","3","0","Thu Sep 03 00:00:00 -0400 2009","0","0","63.67315674"
"31.60020638","0","0","Thu Sep 03 00:00:00 -0400 2009","0","1","64.24912262"
"32.94708252","0","0","Thu Sep 03 00:00:00 -0400 2009","1","0","68.63443756"
"32.6781311","0","6","Thu Sep 03 00:00:00 -0400 2009","0","0","69.28053284"
"31.60276794","0","0","Fri Sep 04 00:00:00 -0400 2009","0","1","64.25474548"
"32.76442337","0","1","Fri Sep 04 00:00:00 -0400 2009","0","0","67.70275879"
"32.15177155","0","0","Fri Sep 04 00:00:00 -0400 2009","4","1","63.43897247"
"31.66751862","0","0","Fri Sep 04 00:00:00 -0400 2009","0","4","64.34207916"
"32.38013077","0","0","Fri Sep 04 00:00:00 -0400 2009","0","2","64.77059937"
"34.68988037","0","0","Fri Sep 04 00:00:00 -0400 2009","0","2","69.87340546"
"34.94760513","1","0","Fri Sep 04 00:00:00 -0400 2009","0","0","69.42719269"
"34.13425064","0","0","Fri Sep 04 00:00:00 -0400 2009","0","2","68.6399231"
"35.14888382","0","0","Fri Sep 04 00:00:00 -0400 2009","0","2","71.38269043"
"31.82199097","0","0","Fri Sep 04 00:00:00 -0400 2009","0","1","65.79121399"
"31.87243271","0","0","Fri Sep 04 00:00:00 -0400 2009","0","1","64.66188049"
"31.60276794","0","0","Fri Sep 04 00:00:00 -0400 2009","0","1","64.25474548"
"32.09532166","0","0","Fri Sep 04 00:00:00 -0400 2009","0","1","64.8809967"
"32.96022797","1","0","Fri Sep 04 00:00:00 -0400 2009","0","0","68.62876129"
"32.29692459","0","0","Fri Sep 04 00:00:00 -0400 2009","0","2","64.81825256"
"31.79764175","0","0","Fri Sep 04 00:00:00 -0400 2009","0","3","65.75868988"
"33.10659409","1","0","Fri Sep 04 00:00:00 -0400 2009","0","0","68.3033905"
"35.28276825","0","1","Sat Sep 05 00:00:00 -0400 2009","0","0","63.0512886"
"36.31137848","0","0","Sat Sep 05 00:00:00 -0400 2009","0","2","68.82511139"
"33.44830322","0","0","Sat Sep 05 00:00:00 -0400 2009","3","0","68.49906921"
"32.3180542","0","0","Sat Sep 05 00:00:00 -0400 2009","0","3","65.09567261"
"31.60163879","0","1","Sat Sep 05 00:00:00 -0400 2009","0","0","65.68030548"
"31.60276794","0","0","Sat Sep 05 00:00:00 -0400 2009","0","1","64.25474548"
"32.48435974","1","1","Sat Sep 05 00:00:00 -0400 2009","0","8","62.1053772"
"35.71112061","0","2","Sat Sep 05 00:00:00 -0400 2009","0","1","63.82648849"
"34.30165482","1","0","Sat Sep 05 00:00:00 -0400 2009","0","0","70.10575104"
"33.83488846","0","0","Sat Sep 05 00:00:00 -0400 2009","0","1","69.58378601"
"31.53522301","0","0","Sat Sep 05 00:00:00 -0400 2009","0","1","65.31313324"
"34.9438591","1","0","Sat Sep 05 00:00:00 -0400 2009","0","0","70.97054291"
"30.56437302","0","1","Sat Sep 05 00:00:00 -0400 2009","0","0","63.72673798"
"34.70861435","0","2","Sat Sep 05 00:00:00 -0400 2009","0","1","63.59417343"
"35.72555923","0","2","Sat Sep 05 00:00:00 -0400 2009","0","0","63.78944397"
"36.68834686","0","0","Sat Sep 05 00:00:00 -0400 2009","0","1","68.94326782"
"30.90276909","0","0","Sun Sep 06 00:00:00 -0400 2009","0","1","64.14505005"
"32.53796005","1","0","Sun Sep 06 00:00:00 -0400 2009","0","0","68.33855438"
"31.56302834","0","1","Sun Sep 06 00:00:00 -0400 2009","0","0","65.3502655"
"31.5030117","2","0","Sun Sep 06 00:00:00 -0400 2009","0","0","65.63592529"
"31.72075653","0","0","Sun Sep 06 00:00:00 -0400 2009","4","0","65.67634583"
"34.53335571","0","0","Sun Sep 06 00:00:00 -0400 2009","3","0","69.09262848"
"35.0101738","0","0","Sun Sep 06 00:00:00 -0400 2009","1","0","71.36206055"
"32.31903076","0","0","Sun Sep 06 00:00:00 -0400 2009","0","7","65.09675598"
"34.66629791","0","0","Sun Sep 06 00:00:00 -0400 2009","0","3","70.8733139"
"32.09622192","0","0","Sun Sep 06 00:00:00 -0400 2009","0","2","64.88716125"
"31.72385406","0","0","Sun Sep 06 00:00:00 -0400 2009","0","1","64.41648102"
"31.60276794","0","0","Sun Sep 06 00:00:00 -0400 2009","0","1","64.25474548"
"31.87243271","0","0","Sun Sep 06 00:00:00 -0400 2009","0","1","64.66188049"
"35.67039871","0","0","Mon Sep 07 00:00:00 -0400 2009","0","6","71.34716034"
"32.63042831","0","0","Mon Sep 07 00:00:00 -0400 2009","2","0","65.88744354"
"32.07978058","0","0","Mon Sep 07 00:00:00 -0400 2009","2","0","64.86457825"
"35.94133759","0","1","Mon Sep 07 00:00:00 -0400 2009","0","3","68.64521027"
"31.60276794","0","0","Mon Sep 07 00:00:00 -0400 2009","0","1","64.25474548"
"35.67030716","0","0","Mon Sep 07 00:00:00 -0400 2009","0","2","71.34716034"
"31.98498726","0","0","Mon Sep 07 00:00:00 -0400 2009","0","2","64.99142456"
"34.54664993","0","0","Mon Sep 07 00:00:00 -0400 2009","0","2","69.25721741"
"32.29432678","0","0","Mon Sep 07 00:00:00 -0400 2009","0","4","64.8107605"
"32.69579315","1","0","Mon Sep 07 00:00:00 -0400 2009","0","0","65.87963104"
"31.52915955","0","0","Mon Sep 07 00:00:00 -0400 2009","0","3","65.56031799"
"33.67063522","0","0","Mon Sep 07 00:00:00 -0400 2009","0","2","68.8792572"
"31.60328484","0","0","Mon Sep 07 00:00:00 -0400 2009","0","1","64.24811554"
"32.35549164","0","0","Tue Sep 08 00:00:00 -0400 2009","0","4","66.18687439"
"33.74638748","0","0","Tue Sep 08 00:00:00 -0400 2009","3","0","68.54319763"
"33.79491806","0","0","Tue Sep 08 00:00:00 -0400 2009","0","1","68.94184875"
"31.60276794","0","0","Tue Sep 08 00:00:00 -0400 2009","0","1","64.25474548"
"34.79273224","4","8","Tue Sep 08 00:00:00 -0400 2009","0","0","71.1780777"
"34.54854584","0","0","Tue Sep 08 00:00:00 -0400 2009","4","1","69.20817566"
"32.01504517","0","0","Tue Sep 08 00:00:00 -0400 2009","4","0","64.07139587"
"31.03719711","0","0","Tue Sep 08 00:00:00 -0400 2009","0","1","66.37138367"
"34.78735352","0","0","Tue Sep 08 00:00:00 -0400 2009","0","2","71.18634796"
"32.37516403","0","0","Tue Sep 08 00:00:00 -0400 2009","0","2","64.77092743"
"31.62409592","0","0","Tue Sep 08 00:00:00 -0400 2009","2","0","65.05275726"
"34.78735352","0","0","Tue Sep 08 00:00:00 -0400 2009","0","6","71.18634796"
"34.8739357","0","0","Tue Sep 08 00:00:00 -0400 2009","0","10","70.86169434"
"33.81549454","0","0","Tue Sep 08 00:00:00 -0400 2009","0","14","68.94889069"
"30.90130615","0","0","Wed Sep 09 00:00:00 -0400 2009","0","4","64.14424133"
"31.86667442","0","0","Wed Sep 09 00:00:00 -0400 2009","0","2","64.66072083"
"34.77265549","0","1","Wed Sep 09 00:00:00 -0400 2009","0","0","70.16578674"
"34.24206924","0","5","Wed Sep 09 00:00:00 -0400 2009","0","0","62.91312408"
"34.85474014","0","1","Wed Sep 09 00:00:00 -0400 2009","0","0","70.11360931"
"31.61783218","0","0","Wed Sep 09 00:00:00 -0400 2009","0","2","64.22711945"
"31.88538551","0","0","Wed Sep 09 00:00:00 -0400 2009","4","1","64.20233917"
"31.76936722","0","0","Thu Sep 10 00:00:00 -0400 2009","3","0","64.37916565"
"35.17158508","1","2","Thu Sep 10 00:00:00 -0400 2009","0","0","71.45864868"
"35.17478943","0","0","Thu Sep 10 00:00:00 -0400 2009","0","2","71.45632935"
"32.3204155","0","0","Thu Sep 10 00:00:00 -0400 2009","0","2","65.08935547"
"34.93880463","0","0","Thu Sep 10 00:00:00 -0400 2009","0","1","70.98749542"
"31.54157448","0","0","Thu Sep 10 00:00:00 -0400 2009","0","1","65.4641037"
"31.76300812","0","0","Thu Sep 10 00:00:00 -0400 2009","0","1","64.38329315"
"33.23798752","0","0","Thu Sep 10 00:00:00 -0400 2009","0","3","70.09789276"
"32.37913132","0","0","Thu Sep 10 00:00:00 -0400 2009","0","1","64.77100372"
"33.3758812","1","0","Thu Sep 10 00:00:00 -0400 2009","0","16","68.53303528"
"31.59446907","0","2","Thu Sep 10 00:00:00 -0400 2009","0","0","65.63479614"
"33.54024506","0","0","Thu Sep 10 00:00:00 -0400 2009","6","0","68.42311096"
"32.37807465","0","0","Thu Sep 10 00:00:00 -0400 2009","0","1","64.77576447"
"31.60276794","0","0","Thu Sep 10 00:00:00 -0400 2009","0","9","64.25474548"
"35.67316437","0","0","Thu Sep 10 00:00:00 -0400 2009","0","4","71.34403992"
"31.5607872","0","0","Fri Sep 11 00:00:00 -0400 2009","6","0","65.27574158"
"37.18127823","0","1","Fri Sep 11 00:00:00 -0400 2009","0","0","68.91098785"
"34.05827713","0","4","Fri Sep 11 00:00:00 -0400 2009","0","0","71.03170776"
"33.49871445","0","0","Fri Sep 11 00:00:00 -0400 2009","3","0","69.99082184"
"31.6029644","0","0","Fri Sep 11 00:00:00 -0400 2009","0","2","64.25765991"
"31.57966232","0","0","Fri Sep 11 00:00:00 -0400 2009","0","1","65.58718872"
"36.86537552","0","0","Fri Sep 11 00:00:00 -0400 2009","1","0","69.37252045"
"34.3817749","2","0","Sat Sep 12 00:00:00 -0400 2009","0","0","68.83466339"
"32.6203537","2","2","Sat Sep 12 00:00:00 -0400 2009","0","0","62.50199509"
"32.65510559","0","2","Sat Sep 12 00:00:00 -0400 2009","0","0","62.60206985"
"35.67373657","0","1","Sat Sep 12 00:00:00 -0400 2009","0","10","71.34288788"
"31.61170006","0","1","Sat Sep 12 00:00:00 -0400 2009","0","0","65.69924927"
"34.93206406","0","0","Sat Sep 12 00:00:00 -0400 2009","6","0","70.94715881"
"31.74643517","0","0","Sat Sep 12 00:00:00 -0400 2009","1","0","64.3658371"
"33.67760086","0","0","Sat Sep 12 00:00:00 -0400 2009","1","0","69.0137558"
"33.43711472","0","0","Sat Sep 12 00:00:00 -0400 2009","1","0","68.52054596"
"36.9668045","0","1","Sat Sep 12 00:00:00 -0400 2009","0","0","69.01752472"
"32.9999733","0","0","Sat Sep 12 00:00:00 -0400 2009","0","2","68.61440277"
"35.6745224","0","0","Sat Sep 12 00:00:00 -0400 2009","0","2","71.34318542"
"31.76752472","0","0","Sat Sep 12 00:00:00 -0400 2009","0","2","65.73732758"
"34.89029312","0","4","Sat Sep 12 00:00:00 -0400 2009","0","0","70.90338898"
"34.92243958","0","0","Sat Sep 12 00:00:00 -0400 2009","0","10","71.1079483"
"32.06064987","0","0","Sun Sep 13 00:00:00 -0400 2009","1","0","64.84056854"
"31.129673","0","0","Sun Sep 13 00:00:00 -0400 2009","0","1","64.20726013"
"32.08568573","0","0","Sun Sep 13 00:00:00 -0400 2009","0","1","64.88005829"
"32.31819916","0","2","Sun Sep 13 00:00:00 -0400 2009","0","0","64.74240875"
"31.72836304","1","0","Sun Sep 13 00:00:00 -0400 2009","0","0","64.41654968"
"31.51946449","1","0","Sun Sep 13 00:00:00 -0400 2009","0","0","65.58942413"
"35.00999069","0","0","Sun Sep 13 00:00:00 -0400 2009","0","2","71.36165619"
"31.80877495","0","0","Sun Sep 13 00:00:00 -0400 2009","0","2","65.76885223"
"31.53011703","0","0","Mon Sep 14 00:00:00 -0400 2009","2","0","65.60666656"
"31.63754845","2","0","Mon Sep 14 00:00:00 -0400 2009","0","0","65.02933502"
"35.67768478","0","2","Mon Sep 14 00:00:00 -0400 2009","0","0","71.34328461"
"32.96287537","0","0","Mon Sep 14 00:00:00 -0400 2009","15","0","67.90740204"
"32.45918274","0","0","Mon Sep 14 00:00:00 -0400 2009","0","5","66.99191284"
"32.239048","0","0","Tue Sep 15 00:00:00 -0400 2009","0","5","64.48491669"
"31.5693264","0","0","Tue Sep 15 00:00:00 -0400 2009","0","1","65.67306519"
"34.33941269","0","2","Tue Sep 15 00:00:00 -0400 2009","0","0","68.85322571"
"33.67402649","0","0","Tue Sep 15 00:00:00 -0400 2009","0","1","68.88004303"
"31.93146896","2","0","Tue Sep 15 00:00:00 -0400 2009","0","0","63.25037766"
"31.54795074","0","0","Tue Sep 15 00:00:00 -0400 2009","0","1","65.33735657"
"31.68466949","0","0","Tue Sep 15 00:00:00 -0400 2009","0","3","64.32727051"
"37.17409897","0","3","Tue Sep 15 00:00:00 -0400 2009","0","0","68.82652283"
"31.72166252","0","0","Tue Sep 15 00:00:00 -0400 2009","0","1","64.40251923"
"31.85473824","0","0","Wed Sep 16 00:00:00 -0400 2009","0","1","64.70383453"
"35.66748428","0","0","Wed Sep 16 00:00:00 -0400 2009","0","2","71.34862518"
"35.56893539","0","1","Wed Sep 16 00:00:00 -0400 2009","0","0","63.84830093"
"31.5425415","0","1","Wed Sep 16 00:00:00 -0400 2009","0","0","65.46257782"
"31.85222816","1","0","Wed Sep 16 00:00:00 -0400 2009","0","0","64.71748352"
"31.78241539","0","0","Wed Sep 16 00:00:00 -0400 2009","4","0","64.70985413"
"31.64287186","0","0","Wed Sep 16 00:00:00 -0400 2009","2","0","65.00416565"
"34.91053772","0","0","Thu Sep 17 00:00:00 -0400 2009","0","1","69.7430954"
"34.5399971","6","4","Thu Sep 17 00:00:00 -0400 2009","0","0","69.19561768"
"31.51613617","1","0","Thu Sep 17 00:00:00 -0400 2009","0","0","65.46906281"
"31.63700485","0","1","Thu Sep 17 00:00:00 -0400 2009","0","0","65.03512573"
"31.6006012","0","0","Thu Sep 17 00:00:00 -0400 2009","0","1","64.22432709"
"31.60589218","1","0","Thu Sep 17 00:00:00 -0400 2009","0","0","65.50182343"
"32.29174423","0","0","Fri Sep 18 00:00:00 -0400 2009","0","1","64.80221558"
"31.99847603","0","0","Fri Sep 18 00:00:00 -0400 2009","0","4","64.81117249"
"35.90179443","0","0","Fri Sep 18 00:00:00 -0400 2009","0","1","69.42324066"
"34.33778","0","1","Sat Sep 19 00:00:00 -0400 2009","1","0","62.19875336"
"33.34540176","0","0","Sat Sep 19 00:00:00 -0400 2009","0","1","69.97096252"
"31.60276794","0","0","Sat Sep 19 00:00:00 -0400 2009","0","2","64.25474548"
"31.61311722","0","1","Sat Sep 19 00:00:00 -0400 2009","4","0","65.70044708"
"31.85749054","1","0","Sat Sep 19 00:00:00 -0400 2009","0","0","64.65949249"
"34.93401337","1","0","Sat Sep 19 00:00:00 -0400 2009","0","0","69.24990845"
"33.15014648","0","0","Sat Sep 19 00:00:00 -0400 2009","0","7","69.70059204"
"30.58501625","0","0","Sat Sep 19 00:00:00 -0400 2009","0","3","63.97789764"
"34.33778","0","0","Sat Sep 19 00:00:00 -0400 2009","1","0","62.19875336"
"34.36632919","0","1","Sat Sep 19 00:00:00 -0400 2009","0","0","68.76617432"
"31.82164574","2","0","Sun Sep 20 00:00:00 -0400 2009","0","0","66.35325623"
"34.22768784","0","0","Sun Sep 20 00:00:00 -0400 2009","1","0","62.22595215"
"32.38531876","0","0","Sun Sep 20 00:00:00 -0400 2009","1","0","64.9442749"
"31.60276794","0","0","Sun Sep 20 00:00:00 -0400 2009","0","1","64.25474548"
"32.47660065","0","0","Mon Sep 21 00:00:00 -0400 2009","5","0","63.55340195"
"31.61840057","1","0","Mon Sep 21 00:00:00 -0400 2009","0","0","65.60643005"
"31.5818634","0","0","Mon Sep 21 00:00:00 -0400 2009","0","2","64.14644623"
"31.86605835","1","0","Mon Sep 21 00:00:00 -0400 2009","0","0","64.66098022"
"34.92733002","0","0","Mon Sep 21 00:00:00 -0400 2009","0","2","71.09135437"
"32.34704208","0","0","Mon Sep 21 00:00:00 -0400 2009","0","1","65.08303833"
"33.95804977","0","0","Mon Sep 21 00:00:00 -0400 2009","0","4","68.88983154"
"34.34500122","0","0","Mon Sep 21 00:00:00 -0400 2009","2","0","62.19971848"
"32.28265381","0","0","Mon Sep 21 00:00:00 -0400 2009","0","3","64.80697632"
"31.59902","0","0","Mon Sep 21 00:00:00 -0400 2009","0","2","64.25069427"
"31.59902","0","0","Mon Sep 21 00:00:00 -0400 2009","0","2","64.25069427"
"34.1171608","0","0","Mon Sep 21 00:00:00 -0400 2009","3","0","68.77239227"
"31.68369865","0","0","Mon Sep 21 00:00:00 -0400 2009","1","0","64.320961"
"31.55298233","0","0","Tue Sep 22 00:00:00 -0400 2009","0","1","65.36296844"
"31.72510529","0","0","Tue Sep 22 00:00:00 -0400 2009","1","0","65.6805954"
"34.23332977","0","0","Tue Sep 22 00:00:00 -0400 2009","0","4","62.28610992"
"34.18610001","0","0","Tue Sep 22 00:00:00 -0400 2009","0","9","62.30470657"
"31.57669067","0","0","Tue Sep 22 00:00:00 -0400 2009","0","1","65.40696716"
"31.59919167","0","0","Tue Sep 22 00:00:00 -0400 2009","0","1","64.25143433"
"35.91035461","0","0","Wed Sep 23 00:00:00 -0400 2009","3","0","64.79865265"
"33.12346649","0","4","Wed Sep 23 00:00:00 -0400 2009","1","6","69.26633453"
"32.64622498","0","0","Wed Sep 23 00:00:00 -0400 2009","1","0","65.57155609"
"31.6419487","0","0","Wed Sep 23 00:00:00 -0400 2009","0","1","65.58416748"
"34.43159103","0","0","Wed Sep 23 00:00:00 -0400 2009","0","1","68.79864502"
"31.63936424","0","0","Wed Sep 23 00:00:00 -0400 2009","0","7","65.58261871"
"30.55375481","0","0","Wed Sep 23 00:00:00 -0400 2009","0","1","63.78396988"
"33.20140839","0","0","Wed Sep 23 00:00:00 -0400 2009","0","4","62.20067978"
"31.58063316","0","0","Wed Sep 23 00:00:00 -0400 2009","7","0","65.58374023"
"36.68624115","0","0","Wed Sep 23 00:00:00 -0400 2009","1","0","67.02732086"
"33.84093857","0","0","Thu Sep 24 00:00:00 -0400 2009","0","2","68.9876709"
"33.21351624","0","0","Thu Sep 24 00:00:00 -0400 2009","0","12","62.18983841"
"31.71580124","0","2","Thu Sep 24 00:00:00 -0400 2009","0","0","64.47418976"
"31.59902","0","0","Thu Sep 24 00:00:00 -0400 2009","0","2","64.25069427"
"30.89863014","0","0","Thu Sep 24 00:00:00 -0400 2009","0","2","64.12931824"
"31.84796524","0","1","Thu Sep 24 00:00:00 -0400 2009","0","0","64.63575745"
"31.27185249","0","0","Thu Sep 24 00:00:00 -0400 2009","0","1","64.04310608"
"32.35176468","0","3","Thu Sep 24 00:00:00 -0400 2009","0","0","64.89160156"
"31.94470406","3","0","Thu Sep 24 00:00:00 -0400 2009","0","0","67.00038147"
"32.16360474","1","0","Thu Sep 24 00:00:00 -0400 2009","0","0","63.42950439"
"31.57139397","0","0","Fri Sep 25 00:00:00 -0400 2009","0","2","65.43432617"
"30.89862633","0","0","Fri Sep 25 00:00:00 -0400 2009","0","2","64.11308289"
"35.21406174","0","0","Fri Sep 25 00:00:00 -0400 2009","1","0","71.52352905"
"31.70752144","0","0","Fri Sep 25 00:00:00 -0400 2009","0","1","64.54127502"
"37.11489105","0","1","Fri Sep 25 00:00:00 -0400 2009","2","0","70.58133698"
"32.73149109","0","2","Fri Sep 25 00:00:00 -0400 2009","0","0","69.29787445"
"36.75730896","0","1","Fri Sep 25 00:00:00 -0400 2009","0","0","66.7231369"
"35.78510284","0","5","Sat Sep 26 00:00:00 -0400 2009","0","0","64.53471375"
"37.07130432","0","0","Sat Sep 26 00:00:00 -0400 2009","0","18","69.29868317"
"34.50806808","0","0","Sat Sep 26 00:00:00 -0400 2009","0","6","68.64202881"
"37.02635193","0","1","Sat Sep 26 00:00:00 -0400 2009","0","18","69.24593353"
"30.89388657","1","0","Sat Sep 26 00:00:00 -0400 2009","0","2","64.14151764"
"31.90513229","1","0","Sat Sep 26 00:00:00 -0400 2009","0","0","65.91595459"
"36.7080574","0","0","Sat Sep 26 00:00:00 -0400 2009","2","0","67.10645294"
"36.02858734","0","0","Sat Sep 26 00:00:00 -0400 2009","4","0","64.19963074"
"31.09497261","0","0","Sun Sep 27 00:00:00 -0400 2009","0","1","64.17421722"
"32.64855957","0","0","Sun Sep 27 00:00:00 -0400 2009","3","0","62.59481812"
"32.08633423","0","0","Sun Sep 27 00:00:00 -0400 2009","0","2","64.87890625"
"35.91732407","0","0","Sun Sep 27 00:00:00 -0400 2009","5","0","64.78475952"
"31.76525116","0","1","Sun Sep 27 00:00:00 -0400 2009","0","0","64.49620056"
"31.55123138","0","3","Sun Sep 27 00:00:00 -0400 2009","0","0","65.30573273"
"32.28987885","1","0","Sun Sep 27 00:00:00 -0400 2009","0","0","64.80005646"
"34.33428955","0","0","Sun Sep 27 00:00:00 -0400 2009","4","0","62.21694183"
"32.09048843","0","0","Sun Sep 27 00:00:00 -0400 2009","0","2","64.88693237"
"31.78211975","0","0","Sun Sep 27 00:00:00 -0400 2009","0","7","65.75465393"
"30.89573479","0","0","Sun Sep 27 00:00:00 -0400 2009","0","4","64.14780426"
"36.49502563","0","0","Sun Sep 27 00:00:00 -0400 2009","0","3","68.91027069"
"32.63548279","0","0","Sun Sep 27 00:00:00 -0400 2009","0","10","62.47333908"
"31.73686409","0","0","Sun Sep 27 00:00:00 -0400 2009","0","3","64.3455658"
"34.90400314","0","0","Mon Sep 28 00:00:00 -0400 2009","2","0","70.14929962"
"35.14639664","0","0","Mon Sep 28 00:00:00 -0400 2009","0","3","71.383461"
"36.72612762","0","0","Mon Sep 28 00:00:00 -0400 2009","1","0","68.8651886"
"32.63217545","0","0","Mon Sep 28 00:00:00 -0400 2009","0","16","62.50288773"
"34.21199417","0","0","Tue Sep 29 00:00:00 -0400 2009","1","0","70.80812073"
"30.99772072","0","0","Tue Sep 29 00:00:00 -0400 2009","0","3","64.17323303"
"34.27916336","0","0","Tue Sep 29 00:00:00 -0400 2009","1","2","62.12416458"
"33.22806549","0","1","Tue Sep 29 00:00:00 -0400 2009","0","0","68.14033508"
"31.5068512","0","1","Tue Sep 29 00:00:00 -0400 2009","0","0","65.41833496"
"31.69143105","0","0","Tue Sep 29 00:00:00 -0400 2009","1","0","64.41177368"
"34.46672058","0","0","Tue Sep 29 00:00:00 -0400 2009","0","2","68.67537689"
"33.81413651","0","1","Tue Sep 29 00:00:00 -0400 2009","0","0","68.93733215"
"31.71479988","0","0","Tue Sep 29 00:00:00 -0400 2009","0","4","64.39492035"
"31.55222321","0","0","Tue Sep 29 00:00:00 -0400 2009","15","0","66.29340363"
"31.73573875","0","0","Tue Sep 29 00:00:00 -0400 2009","0","3","64.34622955"
"32.94060898","0","0","Tue Sep 29 00:00:00 -0400 2009","0","3","68.64054871"
"34.87746811","0","0","Tue Sep 29 00:00:00 -0400 2009","0","2","70.10940552"
"32.32992172","0","0","Wed Sep 30 00:00:00 -0400 2009","0","2","65.081604"
"34.80389786","0","0","Wed Sep 30 00:00:00 -0400 2009","0","1","71.17368317"
"36.03596878","0","1","Wed Sep 30 00:00:00 -0400 2009","0","0","65.35308075"
"31.7442894","0","0","Wed Sep 30 00:00:00 -0400 2009","0","1","64.44424438"
"31.60362434","0","0","Wed Sep 30 00:00:00 -0400 2009","7","4","64.20046234"
"32.99865341","0","0","Wed Sep 30 00:00:00 -0400 2009","2","0","69.20220184"
"31.66329384","0","0","Wed Sep 30 00:00:00 -0400 2009","0","4","64.23699951"
"33.99515915","0","0","Wed Sep 30 00:00:00 -0400 2009","0","2","68.78517151"
"35.37805557","0","0","Wed Sep 30 00:00:00 -0400 2009","0","2","71.56412506"
"36.66679001","0","1","Wed Sep 30 00:00:00 -0400 2009","0","0","65.75034332"
"31.51425552","0","0","Wed Sep 30 00:00:00 -0400 2009","0","2","65.39389038"
"33.32542038","1","0","Wed Sep 30 00:00:00 -0400 2009","0","1","69.76477051"
"34.39183426","1","0","Thu Oct 01 00:00:00 -0400 2009","0","0","68.68916321"
"31.94083595","1","0","Thu Oct 01 00:00:00 -0400 2009","0","0","64.70993805"
"34.03565979","1","0","Thu Oct 01 00:00:00 -0400 2009","0","0","69.01831055"
"34.57033539","0","1","Thu Oct 01 00:00:00 -0400 2009","0","0","63.08939743"
"31.50305367","0","0","Thu Oct 01 00:00:00 -0400 2009","2","0","65.41413116"
"31.52113533","1","0","Thu Oct 01 00:00:00 -0400 2009","0","0","65.4065094"
"33.41796875","0","0","Thu Oct 01 00:00:00 -0400 2009","1","0","70.08426666"
"31.2769928","0","0","Thu Oct 01 00:00:00 -0400 2009","0","2","64.27362061"
"35.15932083","0","0","Thu Oct 01 00:00:00 -0400 2009","0","2","71.47222137"
"31.68969917","0","0","Thu Oct 01 00:00:00 -0400 2009","0","4","65.6522522"
"35.09474564","0","0","Thu Oct 01 00:00:00 -0400 2009","1","0","71.36080933"
"31.68369865","0","0","Thu Oct 01 00:00:00 -0400 2009","1","0","64.320961"
"34.17361069","0","0","Thu Oct 01 00:00:00 -0400 2009","0","1","69.04777527"
"34.57033539","0","1","Thu Oct 01 00:00:00 -0400 2009","0","0","63.08939743"
"31.76900864","1","0","Thu Oct 01 00:00:00 -0400 2009","0","0","64.2274704"
"31.7442894","0","0","Thu Oct 01 00:00:00 -0400 2009","0","1","64.44424438"
"32.37253571","0","0","Fri Oct 02 00:00:00 -0400 2009","0","1","64.76555634"
"32.64224625","0","0","Fri Oct 02 00:00:00 -0400 2009","0","1","66.74667358"
"34.24158478","2","0","Fri Oct 02 00:00:00 -0400 2009","0","0","68.80691528"
"32.6133194","0","1","Fri Oct 02 00:00:00 -0400 2009","0","0","65.41706085"
"32.954216","0","0","Fri Oct 02 00:00:00 -0400 2009","0","4","65.44277191"
"32.52897263","0","0","Fri Oct 02 00:00:00 -0400 2009","0","2","67.41226196"
"34.35357285","0","0","Fri Oct 02 00:00:00 -0400 2009","0","1","68.70423126"
"31.62203026","2","0","Fri Oct 02 00:00:00 -0400 2009","1","1","65.04434967"
"32.81725693","0","0","Sat Oct 03 00:00:00 -0400 2009","0","10","69.32429504"
"31.60020638","0","0","Sat Oct 03 00:00:00 -0400 2009","0","1","64.24912262"
"34.43943405","1","0","Sat Oct 03 00:00:00 -0400 2009","0","0","68.80927277"
"37.18127823","0","0","Sat Oct 03 00:00:00 -0400 2009","3","0","68.91098785"
"35.42371368","8","1","Sat Oct 03 00:00:00 -0400 2009","0","2","71.31751251"
